id;created_by;area;total_score;created_at
3934;135;4;80.00;2023-05-24
3935;135;4;76.50;2023-05-24
3936;135;4;80.00;2023-05-24
3937;136;4;62.00;2023-05-25
3938;23;4;80.50;2023-05-25
3939;123;4;71.00;2023-05-23
3940;123;4;80.00;2023-05-23
3941;123;4;89.75;2023-05-23
3942;23;4;82.75;2023-05-27
3943;199;4;60.00;2023-05-27
3944;23;4;82.75;2023-05-27
3945;136;4;60.50;2023-05-28
3946;23;4;80.50;2023-05-28
3947;135;4;89.75;2023-05-30
3948;135;4;89.75;2023-05-30
3949;135;4;80.25;2023-05-30
3950;23;4;80.50;2023-05-30
3951;23;4;82.75;2023-05-31
3952;23;4;82.75;2023-06-01
3953;23;4;76.75;2023-06-03
3954;199;4;66.00;2023-06-03
3955;11;4;87.75;2023-06-09
3956;11;4;87.75;2023-06-10
3957;11;4;72.50;2023-06-11
3958;23;4;82.75;2023-06-11
3959;11;4;85.50;2023-06-13
3960;23;4;89.75;2023-06-13
3961;23;4;78.25;2023-06-14
3962;23;4;82.75;2023-06-14
3963;61;4;74.75;2023-06-16
3964;23;4;85.00;2023-06-17
3965;23;4;85.00;2023-06-18
3966;164;4;65.25;2023-06-18
3967;134;4;77.00;2023-06-17
3968;134;4;79.00;2023-06-18
3969;23;4;85.00;2023-06-19
3970;134;4;86.25;2023-06-19
3971;23;4;85.00;2023-06-20
3972;23;4;85.00;2023-06-21
3973;23;4;86.75;2023-06-22
3974;23;4;86.75;2023-06-22
3975;134;4;82.50;2023-06-21
3976;134;4;80.25;2023-06-22
3977;23;4;86.75;2023-06-24
3978;23;4;86.75;2023-06-24
3979;134;4;86.25;2023-06-23
3980;134;4;88.00;2023-06-24
3981;134;4;84.25;2023-06-24
3982;134;4;85.50;2023-06-24
3983;93;4;45.25;2023-06-25
3984;23;4;85.00;2023-06-26
3985;134;4;86.50;2023-06-26
3986;134;4;86.25;2023-06-26
3987;23;4;85.00;2023-06-25
3988;23;4;85.00;2023-06-25
3989;23;4;85.00;2023-06-26
3990;23;4;85.00;2023-06-26
3991;134;4;86.50;2023-06-27
3992;134;4;81.00;2023-06-27
3993;23;4;85.00;2023-06-27
3994;23;4;85.00;2023-06-27
3995;23;4;85.00;2023-06-28
3996;23;4;86.75;2023-06-28
3997;23;4;85.00;2023-06-29
3998;23;4;86.75;2023-06-29
3999;134;4;90.25;2023-06-28
4000;4;4;76.50;2023-06-30
4001;134;4;84.50;2023-06-28
4002;134;4;80.75;2023-06-29
4003;134;4;80.75;2023-06-29
4004;23;4;86.75;2023-07-30
4005;98;4;76.75;2023-07-01
4006;23;4;86.75;2023-07-01
4007;101;4;69.25;2023-07-01
4008;58;4;68.50;2023-07-01
4009;164;4;74.75;2023-07-02
4010;199;4;74.25;2023-07-02
4011;199;4;74.25;2023-07-02
4012;57;4;77.25;2023-07-02
4013;58;4;62.50;2023-07-02
4014;164;4;76.00;2023-07-03
4015;119;4;70.00;2023-07-03
4016;199;4;76.25;2023-07-03
4017;98;4;69.50;2023-07-02
4018;23;4;86.75;2023-07-03
4019;199;4;72.25;2023-07-04
4020;58;4;62.50;2023-07-03
4021;119;4;71.50;2023-07-04
4022;98;4;76.25;2023-07-03
4023;23;4;85.00;2023-07-04
4024;57;4;78.00;2023-07-04
4025;164;4;68.25;2023-07-04
4026;119;4;71.50;2023-07-05
4027;58;4;58.00;2023-07-04
4028;57;4;77.25;2023-07-05
4029;199;4;76.25;2023-07-05
4030;98;4;67.50;2023-07-04
4031;23;4;85.00;2023-07-05
4032;23;4;85.00;2023-07-05
4033;98;4;73.75;2023-07-05
4034;164;4;78.25;2023-07-05
4035;58;4;62.50;2023-07-06
4036;199;4;72.25;2023-07-07
4037;119;4;74.75;2023-07-07
4038;23;4;85.00;2023-07-07
4039;23;4;85.00;2023-07-07
4040;105;4;68.75;2023-07-07
4041;199;4;74.75;2023-07-08
4042;164;4;78.00;2023-07-07
4043;23;4;82.75;2023-07-08
4044;58;4;60.00;2023-07-08
4045;15;4;77.00;2023-07-09
4046;58;4;66.50;2023-07-09
4047;164;4;80.00;2023-07-09
4048;199;4;76.25;2023-07-10
4049;58;4;66.50;2023-07-10
4050;42;4;80.00;2023-06-30
4051;42;4;79.50;2023-06-30
4052;42;4;75.50;2023-06-30
4053;42;4;71.25;2023-06-30
4054;25;4;65.00;2023-07-10
4055;20;4;76.50;2023-06-30
4056;20;4;61.75;2023-06-30
4057;20;4;55.00;2023-06-30
4058;23;4;85.00;2023-07-09
4059;199;4;74.25;2023-07-11
4060;58;4;66.50;2023-07-11
4061;164;4;77.75;2023-07-10
4062;25;4;76.25;2023-07-11
4063;11;4;85.75;2023-07-11
4064;23;4;85.00;2023-07-12
4065;134;4;86.25;2023-07-13
4066;23;4;85.00;2023-07-13
4067;134;4;84.25;2023-07-14
4068;15;4;73.00;2023-07-14
4069;23;4;85.00;2023-07-14
4070;164;4;72.25;2023-07-15
4071;29;4;61.00;2023-07-15
4072;134;4;84.25;2023-07-15
4073;124;4;87.50;2023-07-15
4074;134;4;86.25;2023-07-16
4075;23;4;82.75;2023-07-17
4076;134;4;88.50;2023-07-17
4077;25;4;70.50;2023-07-17
4078;23;4;85.00;2023-07-18
4079;134;4;77.00;2023-07-18
4080;134;4;81.75;2023-07-18
4081;134;4;85.00;2023-07-19
4082;25;4;83.50;2023-07-20
4083;134;4;84.25;2023-07-20
4084;25;4;66.25;2023-07-21
4085;164;4;80.25;2023-07-21
4086;134;4;79.00;2023-07-21
4087;25;4;68.75;2023-07-22
4088;134;4;78.25;2023-07-22
4089;25;4;77.00;2023-07-23
4090;164;4;80.25;2023-07-22
4091;134;4;81.50;2023-07-24
4092;25;4;68.25;2023-07-24
4093;134;4;76.75;2023-07-25
4094;25;4;54.25;2023-07-25
4095;25;4;66.75;2023-07-26
4096;134;4;82.75;2023-07-27
4097;25;4;66.75;2023-07-27
4098;134;4;88.50;2023-07-28
4099;25;4;72.50;2023-07-28
4100;25;4;74.00;2023-07-29
4101;134;4;84.25;2023-07-29
4102;11;4;85.75;2023-07-30
4103;25;4;72.75;2023-07-30
4104;134;4;79.75;2023-07-30
4105;164;4;80.00;2023-07-30
4106;11;4;86.00;2023-07-31
4107;25;4;77.00;2023-07-31
4108;134;4;82.25;2023-07-31
4109;11;4;90.00;2023-08-01
4110;164;4;78.00;2023-08-01
4111;25;4;72.50;2023-08-01
4112;164;4;78.00;2023-08-02
4113;119;4;89.75;2023-08-02
4114;124;4;87.50;2023-08-02
4115;134;4;92.00;2023-08-02
4116;134;4;86.25;2023-08-02
4117;134;4;76.50;2023-08-02
4118;134;4;81.00;2023-08-02
4119;11;4;85.75;2023-08-02
4120;25;4;59.25;2023-08-03
4121;164;4;78.50;2023-08-03
4122;25;4;75.50;2023-08-04
4123;119;4;80.75;2023-08-04
4124;164;4;82.50;2023-08-04
4125;11;4;89.75;2023-08-05
4126;25;4;69.50;2023-08-05
4127;164;4;84.50;2023-08-05
4128;124;4;82.25;2023-08-05
4129;119;4;82.25;2023-08-06
4130;11;4;89.75;2023-08-06
4131;124;4;84.50;2023-08-06
4132;119;4;82.00;2023-08-07
4133;98;4;83.75;2023-08-06
4134;25;4;61.75;2023-08-06
4135;164;4;82.50;2023-08-06
4136;25;4;75.25;2023-08-07
4137;58;4;69.00;2023-08-07
4138;164;4;84.50;2023-08-07
4139;119;4;78.25;2023-08-08
4140;98;4;81.50;2023-08-07
4141;25;4;75.25;2023-08-08
4142;11;4;92.00;2023-08-08
4143;11;4;87.50;2023-08-08
4144;25;4;67.25;2023-08-09
4145;11;4;89.75;2023-08-09
4146;164;4;80.50;2023-08-10
4147;25;4;67.50;2023-08-10
4148;11;4;84.50;2023-08-10
4149;25;4;69.00;2023-08-11
4150;124;4;87.75;2023-08-12
4151;11;4;88.00;2023-08-11
4152;25;4;67.00;2023-08-12
4153;164;4;74.25;2023-09-13
4154;119;4;84.25;2023-08-13
4155;25;4;71.75;2023-08-13
4156;11;4;88.00;2023-08-13
4157;164;4;80.25;2023-08-14
4158;61;4;70.75;2023-08-14
4159;62;4;61.25;2023-08-14
4160;11;4;84.50;2023-08-14
4161;164;4;78.25;2023-08-15
4162;25;4;65.50;2023-08-14
4163;124;4;89.75;2023-08-15
4164;25;4;72.50;2023-08-15
4165;62;4;62.50;2023-08-16
4166;25;4;76.25;2023-08-17
4167;25;4;76.25;2023-08-18
4168;164;4;80.25;2023-08-18
4169;62;4;60.75;2023-08-18
4170;119;4;84.25;2023-08-19
4171;58;4;69.00;2023-08-20
4172;197;4;72.50;2023-08-20
4173;25;4;76.00;2023-08-21
4174;134;4;84.75;2023-08-21
4175;134;4;84.00;2023-08-21
4176;134;4;81.00;2023-08-21
4177;134;4;81.00;2023-08-21
4178;124;4;83.75;2023-08-21
4179;25;4;74.25;2023-08-22
4180;124;4;89.75;2023-08-22
4181;62;4;66.50;2023-08-22
4182;134;4;86.25;2023-08-22
4183;134;4;88.50;2023-08-22
4184;134;4;84.00;2023-08-23
4185;134;4;86.50;2023-08-23
4186;25;4;70.00;2023-08-23
4187;61;4;72.75;2023-08-24
4188;25;4;70.00;2023-08-24
4189;134;4;84.25;2023-08-23
4190;134;4;84.25;2023-08-24
4191;25;4;64.75;2023-08-25
4192;25;4;62.75;2023-08-26
4193;134;4;72.75;2023-08-29
4194;62;4;69.00;2023-08-29
4195;61;4;72.75;2023-08-30
4196;11;4;82.75;2023-08-31
4197;134;4;78.75;2023-08-30
4198;134;4;84.00;2023-08-30
4199;134;4;84.00;2023-08-31
4200;134;4;84.00;2023-08-31
4201;134;4;78.50;2023-09-01
4202;134;4;88.00;2023-09-01
4203;61;4;67.50;2023-09-03
4204;135;4;85.50;2023-09-03
4205;135;4;79.25;2023-09-03
4206;61;4;72.00;2023-09-04
4207;135;4;75.25;2023-09-04
4208;135;4;81.50;2023-09-04
4209;134;4;78.75;2023-09-04
4210;134;4;79.25;2023-09-04
4211;134;4;76.50;2023-09-05
4212;134;4;80.25;2023-09-05
4213;11;4;82.25;2023-09-06
4214;11;4;84.50;2023-09-12
4215;134;4;85.75;2023-09-12
4216;134;4;84.00;2023-09-12
4217;25;4;85.75;2023-09-12
4218;25;4;77.00;2023-09-14
4219;134;4;76.75;2023-09-14
4220;134;4;77.50;2023-09-14
4221;134;4;77.50;2023-09-14
4222;25;4;74.75;2023-09-15
4223;25;4;70.50;2023-09-16
4224;134;4;77.00;2023-09-16
4225;134;4;83.50;2023-09-16
4226;25;4;65.75;2023-09-17
4227;134;4;76.75;2023-09-18
4228;134;4;78.25;2023-09-18
4229;134;4;80.50;2023-09-18
4230;134;4;81.00;2023-09-19
4231;134;4;76.25;2023-09-19
4232;25;4;65.75;2023-09-20
4233;58;4;81.00;2023-09-20
4234;25;4;61.75;2023-09-21
4235;25;4;72.75;2023-09-22
4236;98;4;75.25;2023-09-23
4237;135;4;69.00;2023-09-23
4238;135;4;78.00;2023-09-23
4239;25;4;62.75;2023-09-23
4240;134;4;85.75;2023-09-24
4241;135;4;89.00;2023-09-25
4242;135;4;89.00;2023-09-25
4243;135;4;79.00;2023-09-25
4244;134;4;82.25;2023-09-25
4245;134;4;84.25;2023-09-26
4246;135;4;82.00;2023-09-28
4247;135;4;80.00;2023-09-28
4248;25;4;74.25;2023-09-29
4249;164;4;78.75;2023-09-29
4250;134;4;79.25;2023-09-29
4251;94;4;79.75;2023-09-29
4252;25;4;76.50;2023-09-30
4253;134;4;84.25;2023-09-30
4254;25;4;72.25;2023-10-01
4255;94;4;80.75;2023-10-01
4256;164;4;79.50;2023-10-02
4257;25;4;72.50;2023-10-02
4258;134;4;82.00;2023-10-02
4259;134;4;85.75;2023-10-04
4260;164;4;77.50;2023-10-04
4261;25;4;70.00;2023-10-04
4262;48;4;86.00;2023-10-05
4263;25;4;68.00;2023-10-05
4264;134;4;88.00;2023-10-05
4265;134;4;88.00;2023-10-06
4266;164;4;74.25;2023-10-06
4267;48;4;86.50;2023-10-06
4268;48;4;88.25;2023-10-07
4269;25;4;70.75;2023-10-07
4270;93;4;39.75;2023-10-08
4271;134;4;80.25;2023-10-08
4272;93;4;40.00;2023-10-09
4273;134;4;87.50;2023-10-09
4274;134;4;82.75;2023-10-10
4275;25;4;72.25;2023-10-10
4276;164;4;75.50;2023-10-10
4277;134;4;77.00;2023-10-11
4278;25;4;74.50;2023-10-12
4279;134;4;83.75;2023-10-12
4280;11;4;84.50;2023-10-12
4281;164;4;76.75;2023-10-13
4282;25;4;74.25;2023-10-13
4283;134;4;80.00;2023-10-13
4284;25;4;74.25;2023-10-14
4285;134;4;82.25;2023-10-14
4286;48;4;83.75;2023-10-15
4287;164;4;66.00;2023-10-15
4288;25;4;78.25;2023-10-15
4289;34;4;88.25;2023-09-30
4290;34;4;54.50;2023-09-30
4291;34;4;71.00;2023-09-30
4292;34;4;78.50;2023-09-30
4293;34;4;72.50;2023-09-30
4294;20;4;61.50;2023-09-30
4295;20;4;64.00;2023-09-30
4296;134;4;78.50;2023-10-16
4297;25;4;72.75;2023-10-17
4298;134;4;84.50;2023-10-18
4299;25;4;82.25;2023-10-18
4300;134;4;73.75;2023-10-19
4301;48;4;80.50;2023-10-19
4302;164;4;76.25;2023-10-20
4303;48;4;83.75;2023-10-20
4304;48;4;89.75;2023-10-20
4305;134;4;75.00;2023-10-21
4306;134;4;74.25;2023-10-21
4307;134;4;92.00;2023-10-21
4308;134;4;84.25;2023-10-21
4309;25;4;80.25;2023-10-21
4310;134;4;78.25;2023-10-22
4311;134;4;92.00;2023-10-22
4312;134;4;72.25;2023-10-22
4313;164;4;75.00;2023-10-22
4314;25;4;74.00;2023-10-22
4315;25;4;66.50;2023-10-23
4316;134;4;80.50;2023-10-23
4317;189;4;74.00;2023-10-23
4318;164;4;76.25;2023-10-23
4319;11;4;82.50;2023-10-24
4320;164;4;78.25;2023-10-24
4321;96;4;73.00;2023-10-27
4322;25;4;80.25;2023-10-29
4323;25;4;80.50;2023-10-30
4324;189;4;76.75;2023-10-31
4325;25;4;80.25;2023-11-01
4326;25;4;76.00;2023-11-02
4327;164;4;76.00;2023-11-03
4328;164;4;80.25;2023-11-04
4329;124;4;83.00;2023-11-06
4330;189;4;69.00;2023-11-06
4331;25;4;70.00;2023-11-09
4332;93;4;35.50;2023-10-10
4333;93;4;49.75;2023-11-10
4334;23;4;92.00;2023-11-09
4335;25;4;74.25;2023-11-11
4336;93;4;41.50;2023-11-11
4337;93;4;39.75;2023-11-11
4338;23;4;92.00;2023-11-11
4339;5;4;78.75;2023-11-11
4340;5;4;66.50;2023-11-11
4341;93;4;40.00;2023-11-12
4342;93;4;39.75;2023-11-12
4343;5;4;82.00;2023-11-12
4344;93;4;33.75;2023-11-13
4345;93;4;37.75;2023-11-13
4346;25;4;70.50;2023-11-13
4347;5;4;79.25;2023-11-13
4348;93;4;34.50;2023-11-14
4349;93;4;40.50;2023-11-14
4350;93;4;39.00;2023-11-14
4351;164;4;67.00;2023-11-14
4352;189;4;77.00;2023-11-14
4353;134;4;77.75;2023-11-13
4354;134;4;86.25;2023-11-13
4355;134;4;80.00;2023-11-14
4356;134;4;86.25;2023-11-14
4357;134;4;86.25;2023-11-15
4358;134;4;72.50;2023-11-15
4359;93;4;43.75;2023-11-15
4360;93;4;43.75;2023-11-15
4361;23;4;92.00;2023-11-14
4362;93;4;43.75;2023-11-15
4363;11;4;86.75;2023-11-15
4364;135;4;82.50;2023-11-15
4365;135;4;78.50;2023-11-15
4366;23;4;92.00;2023-11-15
4367;96;4;67.00;2023-11-16
4368;23;4;92.00;2023-11-16
4369;134;4;86.25;2023-11-16
4370;134;4;78.25;2023-11-16
4371;134;4;75.00;2023-11-17
4372;134;4;76.50;2023-11-17
4373;11;4;89.75;2023-11-18
4374;134;4;74.25;2023-11-18
4375;134;4;71.75;2023-11-18
4376;135;4;70.75;2023-11-18
4377;135;4;76.50;2023-11-18
4378;11;4;89.75;2023-11-18
4379;93;4;36.25;2023-11-19
4380;93;4;35.50;2023-11-19
4381;93;4;27.75;2023-11-19
4382;23;4;92.00;2023-11-19
4383;135;4;78.75;2023-11-19
4384;135;4;78.50;2023-11-19
4385;11;4;83.00;2023-11-19
4386;93;4;36.25;2023-11-20
4387;23;4;92.00;2023-11-20
4388;96;4;78.75;2023-11-20
4389;93;4;42.25;2023-11-20
4390;93;4;41.50;2023-11-21
4391;23;4;92.00;2023-11-21
4392;23;4;92.00;2023-11-22
4393;93;4;39.75;2023-11-22
4394;93;4;41.50;2023-11-22
4395;93;4;35.50;2023-11-23
4396;93;4;35.50;2023-11-23
4397;93;4;42.00;2023-11-24
4398;93;4;36.00;2023-11-24
4399;134;4;77.25;2023-11-23
4400;134;4;84.00;2023-11-24
4401;93;4;41.50;2023-11-25
4402;93;4;43.50;2023-11-25
4403;93;4;45.25;2023-11-25
4404;5;4;80.75;2023-11-25
4405;96;4;71.25;2023-11-26
4406;128;4;77.00;2023-11-27
4407;128;4;68.25;2023-11-27
4408;128;4;66.75;2023-11-27
4409;93;4;36.25;2023-11-27
4410;134;4;76.50;2023-11-27
4411;23;4;92.00;2023-11-24
4412;23;4;92.00;2023-11-27
4413;93;4;43.50;2023-11-28
4414;93;4;36.00;2023-11-28
4415;93;4;42.00;2023-11-28
4416;94;4;79.25;2023-11-28
4417;93;4;35.25;2023-11-29
4418;93;4;33.50;2023-11-29
4419;134;4;68.75;2023-11-29
4420;124;4;92.00;2023-11-30
4421;134;4;76.25;2023-11-30
4422;75;5;90.53;2023-01-02
4423;22;5;80.00;2023-01-02
4424;75;5;87.89;2023-01-03
4425;110;5;83.16;2023-01-04
4426;110;5;83.16;2023-01-05
4427;53;5;75.53;2023-01-05
4428;174;5;80.00;2023-01-05
4429;75;5;95.79;2023-01-06
4430;75;5;95.79;2023-01-07
4431;106;5;96.84;2023-01-07
4432;75;5;90.53;2023-01-08
4433;177;5;85.53;2023-01-08
4434;109;5;97.89;2023-01-09
4435;109;5;100.00;2023-01-09
4436;109;5;100.00;2023-01-08
4437;22;5;77.37;2023-01-09
4438;75;5;93.16;2023-01-09
4439;110;5;95.00;2023-01-06
4440;110;5;89.74;2023-01-09
4441;174;5;77.89;2023-01-10
4442;106;5;94.74;2023-01-10
4443;109;5;96.58;2023-01-10
4444;109;5;96.58;2023-01-10
4445;109;5;91.32;2023-01-10
4446;163;5;80.79;2023-01-10
4447;12;5;94.74;2023-01-10
4448;19;5;100.00;2023-01-10
4449;75;5;89.21;2023-01-10
4450;75;5;90.53;2023-01-10
4451;110;5;83.16;2023-01-10
4452;6;5;61.58;2023-01-11
4453;109;5;100.00;2023-01-11
4454;109;5;84.74;2023-01-11
4455;109;5;87.37;2023-01-11
4456;109;5;85.53;2023-01-11
4457;17;5;57.89;2023-01-11
4458;177;5;70.26;2023-01-10
4459;75;5;86.58;2023-01-11
4460;75;5;87.89;2023-01-11
4461;110;5;88.42;2023-01-11
4462;163;5;75.53;2023-01-12
4463;174;5;75.26;2023-01-11
4464;109;5;87.37;2023-01-12
4465;109;5;88.68;2023-01-12
4466;75;5;89.21;2023-01-12
4467;75;5;87.89;2023-01-12
4468;22;5;76.05;2023-01-12
4469;22;5;77.37;2023-01-12
4470;110;5;91.05;2023-01-12
4471;106;5;96.05;2023-01-13
4472;12;5;77.89;2023-01-12
4473;174;5;71.58;2023-01-12
4474;177;5;76.05;2023-01-12
4475;17;5;57.89;2023-01-12
4476;17;5;57.89;2023-01-14
4477;172;5;84.74;2023-01-14
4478;177;5;78.16;2023-01-13
4479;22;5;78.68;2023-01-13
4480;109;5;87.37;2023-01-14
4481;109;5;93.95;2023-01-14
4482;109;5;94.74;2023-01-14
4483;110;5;87.11;2023-01-14
4484;53;5;84.21;2023-01-14
4485;172;5;94.47;2023-01-15
4486;109;5;100.00;2023-01-15
4487;110;5;88.42;2023-01-15
4488;75;5;87.89;2023-01-15
4489;22;5;78.68;2023-01-15
4490;22;5;80.00;2023-01-15
4491;172;5;97.11;2023-01-16
4492;109;5;100.00;2023-01-16
4493;109;5;95.26;2023-01-16
4494;109;5;97.37;2023-01-16
4495;110;5;85.79;2023-01-16
4496;53;5;91.32;2023-01-16
4497;22;5;80.00;2023-01-16
4498;22;5;78.68;2023-01-16
4499;172;5;95.79;2023-01-17
4500;110;5;80.53;2023-01-17
4501;109;5;98.68;2023-01-17
4502;109;5;92.63;2023-01-17
4503;109;5;83.42;2023-01-17
4504;53;5;78.68;2023-01-17
4505;53;5;78.68;2023-01-17
4506;172;5;100.00;2023-01-18
4507;172;5;97.37;2023-01-19
4508;75;5;85.26;2023-01-19
4509;110;5;84.47;2023-01-19
4510;53;5;84.74;2023-01-19
4511;172;5;98.95;2023-01-20
4512;109;5;93.95;2023-01-19
4513;109;5;92.63;2023-01-19
4514;109;5;91.32;2023-01-20
4515;109;5;97.89;2023-01-20
4516;75;5;95.79;2023-01-20
4517;75;5;87.89;2023-01-20
4518;83;5;74.47;2023-01-20
4519;83;5;75.79;2023-01-20
4520;83;5;80.26;2023-01-20
4521;83;5;74.21;2023-01-20
4522;110;5;84.47;2023-01-20
4523;175;5;81.58;2023-01-21
4524;110;5;77.89;2023-01-21
4525;172;5;100.00;2023-01-22
4526;75;5;89.21;2023-01-22
4527;83;5;62.37;2023-01-22
4528;83;5;71.05;2023-01-22
4529;83;5;71.58;2023-01-22
4530;107;5;55.79;2023-01-21
4531;110;5;77.89;2023-01-22
4532;172;5;100.00;2023-01-23
4533;174;5;80.53;2023-01-22
4534;109;5;98.68;2023-01-23
4535;109;5;97.37;2023-01-23
4536;75;5;86.58;2023-01-23
4537;83;5;78.95;2023-01-20
4538;174;5;77.89;2023-01-23
4539;75;5;83.95;2023-01-24
4540;83;5;71.05;2023-01-24
4541;83;5;69.74;2023-01-24
4542;83;5;68.42;2023-01-24
4543;109;5;98.68;2023-01-23
4544;109;5;90.00;2023-01-25
4545;109;5;90.79;2023-01-25
4546;75;5;90.53;2023-01-25
4547;83;5;70.26;2023-01-25
4548;83;5;63.16;2023-01-25
4549;83;5;58.42;2023-01-25
4550;83;5;70.26;2023-01-25
4551;75;5;93.16;2023-01-26
4552;174;5;79.21;2023-01-26
4553;75;5;90.53;2023-01-27
4554;175;5;80.26;2023-01-28
4555;74;5;37.89;2023-01-28
4556;75;5;98.42;2023-01-28
4557;12;5;76.05;2023-01-28
4558;83;5;63.68;2023-01-28
4559;83;5;66.32;2023-01-28
4560;75;5;90.53;2023-01-29
4561;175;5;81.58;2023-01-29
4562;74;5;68.16;2023-01-30
4563;75;5;93.16;2023-01-30
4564;75;5;93.16;2023-01-30
4565;175;5;81.58;2023-01-30
4566;75;5;93.16;2023-01-31
4567;53;5;98.68;2023-01-31
4568;53;5;85.26;2023-01-31
4569;97;5;70.00;2023-01-30
4570;75;5;93.16;2023-02-01
4571;83;5;65.00;2023-02-01
4572;53;5;85.26;2023-02-01
4573;175;5;81.58;2023-02-01
4574;75;5;93.16;2023-02-02
4575;75;5;98.42;2023-02-02
4576;175;5;81.58;2023-02-03
4577;75;5;93.16;2023-02-04
4578;17;5;63.16;2023-02-05
4579;109;5;94.74;2023-02-05
4580;109;5;96.58;2023-02-05
4581;109;5;86.84;2023-02-05
4582;109;5;91.32;2023-02-04
4583;75;5;93.16;2023-02-05
4584;22;5;80.00;2023-02-05
4585;22;5;75.53;2023-02-05
4586;83;5;63.68;2023-02-05
4587;19;5;100.00;2023-02-06
4588;17;5;56.58;2023-02-06
4589;83;5;61.05;2023-02-06
4590;75;5;93.16;2023-02-06
4591;75;5;93.16;2023-02-08
4592;175;5;81.58;2023-02-08
4593;74;5;67.37;2023-02-08
4594;83;5;70.26;2023-02-09
4595;83;5;60.26;2023-02-09
4596;22;5;76.05;2023-02-09
4597;175;5;78.95;2023-02-09
4598;74;5;70.00;2023-02-09
4599;75;5;98.42;2023-02-10
4600;22;5;78.68;2023-02-10
4601;22;5;77.37;2023-02-10
4602;175;5;81.58;2023-02-10
4603;75;5;93.16;2023-02-11
4604;74;5;80.79;2023-02-11
4605;175;5;81.58;2023-02-11
4606;83;5;75.00;2023-02-12
4607;175;5;76.32;2023-02-12
4608;22;5;78.68;2023-02-13
4609;75;5;93.16;2023-02-14
4610;75;5;87.89;2023-02-15
4611;75;5;94.74;2023-02-16
4612;175;5;81.58;2023-02-16
4613;83;5;74.74;2023-02-16
4614;75;5;94.74;2023-02-17
4615;175;5;78.95;2023-02-17
4616;22;5;74.74;2023-02-17
4617;22;5;77.37;2023-02-17
4618;109;5;87.63;2023-02-17
4619;109;5;100.00;2023-02-17
4620;109;5;97.89;2023-02-17
4621;75;5;95.79;2023-02-18
4622;75;5;95.79;2023-02-18
4623;75;5;93.16;2023-02-20
4624;75;5;93.16;2023-02-20
4625;22;5;78.68;2023-02-20
4626;172;5;100.00;2023-02-20
4627;175;5;78.95;2023-02-20
4628;75;5;90.53;2023-02-21
4629;22;5;82.63;2023-02-21
4630;75;5;93.16;2023-02-21
4631;175;5;81.58;2023-02-21
4632;75;5;93.16;2023-02-22
4633;75;5;93.16;2023-02-22
4634;22;5;83.95;2023-02-22
4635;83;5;58.42;2023-02-24
4636;75;5;93.16;2023-02-25
4637;75;5;93.16;2023-02-25
4638;74;5;63.42;2023-02-25
4639;64;5;93.16;2023-02-26
4640;96;5;90.53;2023-02-26
4641;75;5;93.16;2023-02-27
4642;100;5;82.63;2023-03-02
4643;75;5;93.16;2023-03-02
4644;75;5;93.16;2023-03-02
4645;22;5;87.37;2023-03-03
4646;110;5;85.79;2023-03-03
4647;100;5;87.89;2023-03-04
4648;74;5;86.58;2023-03-04
4649;174;5;82.89;2023-03-04
4650;110;5;83.16;2023-03-05
4651;162;5;92.63;2023-03-06
4652;110;5;85.79;2023-03-06
4653;53;5;87.37;2023-03-07
4654;100;5;95.26;2023-03-07
4655;174;5;91.32;2023-03-06
4656;174;5;91.32;2023-03-08
4657;100;5;85.26;2023-03-09
4658;100;5;81.58;2023-03-10
4659;174;5;88.68;2023-03-11
4660;22;5;78.16;2023-03-12
4661;110;5;85.79;2023-03-12
4662;100;5;82.89;2023-03-15
4663;174;5;93.16;2023-03-15
4664;75;5;87.89;2023-03-18
4665;22;5;86.05;2023-03-18
4666;100;5;89.21;2023-03-19
4667;75;5;93.16;2023-03-19
4668;75;5;90.53;2023-03-20
4669;110;5;75.26;2023-03-20
4670;109;5;92.11;2023-03-21
4671;75;5;90.53;2023-03-21
4672;100;5;90.00;2023-03-21
4673;75;5;95.79;2023-03-25
4674;96;5;93.68;2023-03-20
4675;96;5;98.95;2023-03-20
4676;170;5;80.26;2023-03-20
4677;170;5;80.26;2023-03-20
4678;170;5;64.47;2023-03-20
4679;75;5;95.79;2023-03-28
4680;24;5;66.32;2023-03-28
4681;75;5;90.53;2023-03-30
4682;75;5;87.89;2023-03-31
4683;75;5;98.42;2023-03-31
4684;75;5;93.16;2023-04-02
4685;75;5;98.42;2023-04-02
4686;75;5;93.16;2023-04-03
4687;75;5;90.53;2023-04-03
4688;75;5;93.16;2023-04-04
4689;75;5;93.16;2023-04-05
4690;75;5;90.53;2023-04-11
4691;75;5;90.53;2023-04-13
4692;75;5;94.74;2023-04-14
4693;75;5;89.21;2023-04-14
4694;74;5;88.16;2023-04-14
4695;75;5;90.53;2023-04-15
4696;75;5;90.53;2023-04-15
4697;75;5;90.53;2023-04-16
4698;75;5;90.53;2023-04-17
4699;75;5;90.53;2023-04-18
4700;75;5;87.89;2023-04-19
4701;75;5;93.16;2023-04-20
4702;12;5;65.79;2023-04-25
4703;22;5;86.05;2023-04-26
4704;75;5;93.16;2023-04-27
4705;75;5;93.16;2023-04-28
4706;75;5;93.16;2023-04-28
4707;75;5;93.16;2023-04-29
4708;75;5;93.16;2023-05-01
4709;75;5;93.16;2023-05-01
